seqid,phobius_start,phobius_end,phobius_type
tr|A0A0D2WRT2|A0A0D2WRT2_CAPO3,0,0,OTHER
tr|A0A0D2WRT7|A0A0D2WRT7_CAPO3,0,0,OTHER
tr|A0A0D2WRV3|A0A0D2WRV3_CAPO3,0,0,OTHER
tr|A0A0D2WRW2|A0A0D2WRW2_CAPO3,0,0,OTHER
tr|A0A0D2WRW4|A0A0D2WRW4_CAPO3,0,0,OTHER
tr|A0A0D2WRX2|A0A0D2WRX2_CAPO3,0,0,OTHER
tr|A0A0D2WS04|A0A0D2WS04_CAPO3,0,0,OTHER
tr|A0A0D2WS05|A0A0D2WS05_CAPO3,0,0,OTHER
tr|A0A0D2WS10|A0A0D2WS10_CAPO3,0,0,OTHER
tr|A0A0D2WS20|A0A0D2WS20_CAPO3,0,0,OTHER
tr|A0A0D2WS23|A0A0D2WS23_CAPO3,0,0,OTHER
tr|A0A0D2WS44|A0A0D2WS44_CAPO3,0,0,OTHER
tr|A0A0D2WS57|A0A0D2WS57_CAPO3,0,0,OTHER
tr|A0A0D2WS60|A0A0D2WS60_CAPO3,0,0,OTHER
tr|A0A0D2WS61|A0A0D2WS61_CAPO3,0,0,OTHER
tr|A0A0D2WS88|A0A0D2WS88_CAPO3,0,0,OTHER
tr|A0A0D2WS91|A0A0D2WS91_CAPO3,0,0,OTHER
tr|A0A0D2WS96|A0A0D2WS96_CAPO3,0,0,OTHER
tr|A0A0D2WS98|A0A0D2WS98_CAPO3,0,0,OTHER
tr|A0A0D2WS99|A0A0D2WS99_CAPO3,0,0,OTHER
tr|A0A0D2WSB4|A0A0D2WSB4_CAPO3,0,0,OTHER
tr|A0A0D2WSB7|A0A0D2WSB7_CAPO3,0,0,OTHER
tr|A0A0D2WSE4|A0A0D2WSE4_CAPO3,0,0,OTHER
tr|A0A0D2WSF0|A0A0D2WSF0_CAPO3,0,0,OTHER
tr|A0A0D2WSG7|A0A0D2WSG7_CAPO3,0,0,OTHER
tr|A0A0D2WSH5|A0A0D2WSH5_CAPO3,0,0,OTHER
tr|A0A0D2WSI9|A0A0D2WSI9_CAPO3,0,0,OTHER
tr|A0A0D2WSJ7|A0A0D2WSJ7_CAPO3,0,0,OTHER
tr|A0A0D2WSK7|A0A0D2WSK7_CAPO3,0,0,OTHER
tr|A0A0D2WSL3|A0A0D2WSL3_CAPO3,0,0,OTHER
tr|A0A0D2WSP1|A0A0D2WSP1_CAPO3,0,0,OTHER
tr|A0A0D2WSP5|A0A0D2WSP5_CAPO3,0,0,OTHER
tr|A0A0D2WSQ9|A0A0D2WSQ9_CAPO3,0,0,OTHER
tr|A0A0D2WSR0|A0A0D2WSR0_CAPO3,0,0,OTHER
tr|A0A0D2WST2|A0A0D2WST2_CAPO3,0,0,OTHER
tr|A0A0D2WST7|A0A0D2WST7_CAPO3,0,0,OTHER
tr|A0A0D2WSU4|A0A0D2WSU4_CAPO3,0,0,OTHER
tr|A0A0D2WSV7|A0A0D2WSV7_CAPO3,0,0,OTHER
tr|A0A0D2WSX3|A0A0D2WSX3_CAPO3,0,0,OTHER
tr|A0A0D2WSX8|A0A0D2WSX8_CAPO3,0,0,OTHER
tr|A0A0D2WSZ8|A0A0D2WSZ8_CAPO3,0,0,OTHER
tr|A0A0D2WT02|A0A0D2WT02_CAPO3,0,0,OTHER
tr|A0A0D2WT10|A0A0D2WT10_CAPO3,0,0,OTHER
tr|A0A0D2WT12|A0A0D2WT12_CAPO3,0,0,OTHER
tr|A0A0D2WT13|A0A0D2WT13_CAPO3,0,0,OTHER
tr|A0A0D2WT22|A0A0D2WT22_CAPO3,0,0,OTHER
tr|A0A0D2WT31|A0A0D2WT31_CAPO3,0,0,OTHER
tr|A0A0D2WT39|A0A0D2WT39_CAPO3,0,0,OTHER
tr|A0A0D2WT45|A0A0D2WT45_CAPO3,0,0,OTHER
tr|A0A0D2WT47|A0A0D2WT47_CAPO3,0,0,OTHER
tr|A0A0D2WT48|A0A0D2WT48_CAPO3,0,0,OTHER
tr|A0A0D2WT57|A0A0D2WT57_CAPO3,0,0,OTHER
tr|A0A0D2WT70|A0A0D2WT70_CAPO3,0,0,OTHER
tr|A0A0D2WT71|A0A0D2WT71_CAPO3,0,0,OTHER
tr|A0A0D2WT74|A0A0D2WT74_CAPO3,0,0,OTHER
tr|A0A0D2WT76|A0A0D2WT76_CAPO3,0,0,OTHER
tr|A0A0D2WT87|A0A0D2WT87_CAPO3,0,0,OTHER
tr|A0A0D2WTA5|A0A0D2WTA5_CAPO3,0,0,OTHER
tr|A0A0D2WTA7|A0A0D2WTA7_CAPO3,0,0,OTHER
tr|A0A0D2WTB4|A0A0D2WTB4_CAPO3,0,0,OTHER
tr|A0A0D2WTC1|A0A0D2WTC1_CAPO3,0,0,OTHER
tr|A0A0D2WTC3|A0A0D2WTC3_CAPO3,0,0,OTHER
tr|A0A0D2WTC9|A0A0D2WTC9_CAPO3,0,0,OTHER
tr|A0A0D2WTD1|A0A0D2WTD1_CAPO3,0,0,OTHER
tr|A0A0D2WTD2|A0A0D2WTD2_CAPO3,0,0,OTHER
tr|A0A0D2WTD6|A0A0D2WTD6_CAPO3,0,0,OTHER
tr|A0A0D2WTE4|A0A0D2WTE4_CAPO3,0,0,OTHER
tr|A0A0D2WTF1|A0A0D2WTF1_CAPO3,0,0,OTHER
tr|A0A0D2WTF6|A0A0D2WTF6_CAPO3,0,0,OTHER
tr|A0A0D2WTH4|A0A0D2WTH4_CAPO3,0,0,OTHER
tr|A0A0D2WTH6|A0A0D2WTH6_CAPO3,0,0,OTHER
tr|A0A0D2WTI7|A0A0D2WTI7_CAPO3,0,0,OTHER
tr|A0A0D2WTJ3|A0A0D2WTJ3_CAPO3,0,0,OTHER
tr|A0A0D2WTJ6|A0A0D2WTJ6_CAPO3,0,0,OTHER
tr|A0A0D2WTL1|A0A0D2WTL1_CAPO3,0,0,OTHER
tr|A0A0D2WTL4|A0A0D2WTL4_CAPO3,0,0,OTHER
tr|A0A0D2WTL5|A0A0D2WTL5_CAPO3,0,0,OTHER
tr|A0A0D2WTL7|A0A0D2WTL7_CAPO3,0,0,OTHER
tr|A0A0D2WTL9|A0A0D2WTL9_CAPO3,0,0,OTHER
tr|A0A0D2WTM4|A0A0D2WTM4_CAPO3,0,0,OTHER
tr|A0A0D2WTN9|A0A0D2WTN9_CAPO3,0,0,OTHER
tr|A0A0D2WTQ6|A0A0D2WTQ6_CAPO3,0,0,OTHER
tr|A0A0D2WTT0|A0A0D2WTT0_CAPO3,0,0,OTHER
tr|A0A0D2WTT5|A0A0D2WTT5_CAPO3,0,0,OTHER
tr|A0A0D2WTU0|A0A0D2WTU0_CAPO3,0,0,OTHER
tr|A0A0D2WTV7|A0A0D2WTV7_CAPO3,0,0,OTHER
tr|A0A0D2WTV9|A0A0D2WTV9_CAPO3,0,0,OTHER
tr|A0A0D2WTX7|A0A0D2WTX7_CAPO3,0,0,OTHER
tr|A0A0D2WTZ0|A0A0D2WTZ0_CAPO3,0,0,OTHER
tr|A0A0D2WU07|A0A0D2WU07_CAPO3,0,0,OTHER
tr|A0A0D2WU15|A0A0D2WU15_CAPO3,0,0,OTHER
tr|A0A0D2WU21|A0A0D2WU21_CAPO3,0,0,OTHER
tr|A0A0D2WU35|A0A0D2WU35_CAPO3,0,0,OTHER
tr|A0A0D2WU38|A0A0D2WU38_CAPO3,0,0,OTHER
tr|A0A0D2WU49|A0A0D2WU49_CAPO3,0,0,OTHER
tr|A0A0D2WU51|A0A0D2WU51_CAPO3,0,0,OTHER
tr|A0A0D2WU52|A0A0D2WU52_CAPO3,0,0,OTHER
tr|A0A0D2WU64|A0A0D2WU64_CAPO3,0,0,OTHER
tr|A0A0D2WU65|A0A0D2WU65_CAPO3,0,0,OTHER
tr|A0A0D2WU82|A0A0D2WU82_CAPO3,0,0,OTHER
tr|A0A0D2WU86|A0A0D2WU86_CAPO3,0,0,OTHER
tr|A0A0D2WU88|A0A0D2WU88_CAPO3,0,0,OTHER
tr|A0A0D2WU93|A0A0D2WU93_CAPO3,0,0,OTHER
tr|A0A0D2WUB9|A0A0D2WUB9_CAPO3,0,0,OTHER
tr|A0A0D2WUE2|A0A0D2WUE2_CAPO3,0,0,OTHER
tr|A0A0D2WUF3|A0A0D2WUF3_CAPO3,0,0,OTHER
tr|A0A0D2WUF5|A0A0D2WUF5_CAPO3,0,0,OTHER
tr|A0A0D2WUF9|A0A0D2WUF9_CAPO3,0,0,OTHER
tr|A0A0D2WUH8|A0A0D2WUH8_CAPO3,0,0,OTHER
tr|A0A0D2WUJ0|A0A0D2WUJ0_CAPO3,0,0,OTHER
tr|A0A0D2WUL3|A0A0D2WUL3_CAPO3,0,0,OTHER
tr|A0A0D2WUM7|A0A0D2WUM7_CAPO3,0,0,OTHER
tr|A0A0D2WUN9|A0A0D2WUN9_CAPO3,0,0,OTHER
tr|A0A0D2WUS8|A0A0D2WUS8_CAPO3,0,0,OTHER
tr|A0A0D2WUU6|A0A0D2WUU6_CAPO3,0,0,OTHER
tr|A0A0D2WUU7|A0A0D2WUU7_CAPO3,0,0,OTHER
tr|A0A0D2WUU9|A0A0D2WUU9_CAPO3,0,0,OTHER
tr|A0A0D2WUV1|A0A0D2WUV1_CAPO3,0,0,OTHER
tr|A0A0D2WUW1|A0A0D2WUW1_CAPO3,0,0,OTHER
tr|A0A0D2WUW8|A0A0D2WUW8_CAPO3,0,0,OTHER
tr|A0A0D2WUY3|A0A0D2WUY3_CAPO3,0,0,OTHER
tr|A0A0D2WUY6|A0A0D2WUY6_CAPO3,0,0,OTHER
tr|A0A0D2WUZ4|A0A0D2WUZ4_CAPO3,0,0,OTHER
tr|A0A0D2WUZ5|A0A0D2WUZ5_CAPO3,0,0,OTHER
tr|A0A0D2WV05|A0A0D2WV05_CAPO3,0,0,OTHER
tr|A0A0D2WV07|A0A0D2WV07_CAPO3,0,0,OTHER
tr|A0A0D2WV08|A0A0D2WV08_CAPO3,0,0,OTHER
tr|A0A0D2WV19|A0A0D2WV19_CAPO3,0,0,OTHER
tr|A0A0D2WV23|A0A0D2WV23_CAPO3,0,0,OTHER
tr|A0A0D2WV28|A0A0D2WV28_CAPO3,0,0,OTHER
tr|A0A0D2WV33|A0A0D2WV33_CAPO3,0,0,OTHER
tr|A0A0D2WV34|A0A0D2WV34_CAPO3,0,0,OTHER
tr|A0A0D2WV45|A0A0D2WV45_CAPO3,0,0,OTHER
tr|A0A0D2WV50|A0A0D2WV50_CAPO3,0,0,OTHER
tr|A0A0D2WV53|A0A0D2WV53_CAPO3,0,0,OTHER
tr|A0A0D2WV83|A0A0D2WV83_CAPO3,0,0,OTHER
tr|A0A0D2WV91|A0A0D2WV91_CAPO3,0,0,OTHER
tr|A0A0D2WVA7|A0A0D2WVA7_CAPO3,0,0,OTHER
tr|A0A0D2WVB1|A0A0D2WVB1_CAPO3,0,0,OTHER
tr|A0A0D2WVB2|A0A0D2WVB2_CAPO3,0,0,OTHER
tr|A0A0D2WVB4|A0A0D2WVB4_CAPO3,0,0,OTHER
tr|A0A0D2WVC5|A0A0D2WVC5_CAPO3,0,0,OTHER
tr|A0A0D2WVC7|A0A0D2WVC7_CAPO3,0,0,OTHER
tr|A0A0D2WVE3|A0A0D2WVE3_CAPO3,0,0,OTHER
tr|A0A0D2WVG4|A0A0D2WVG4_CAPO3,0,0,OTHER
tr|A0A0D2WVH3|A0A0D2WVH3_CAPO3,0,0,OTHER
tr|A0A0D2WVI0|A0A0D2WVI0_CAPO3,0,0,OTHER
tr|A0A0D2WVI3|A0A0D2WVI3_CAPO3,0,0,OTHER
tr|A0A0D2WVK0|A0A0D2WVK0_CAPO3,0,0,OTHER
tr|A0A0D2WVL1|A0A0D2WVL1_CAPO3,0,0,OTHER
tr|A0A0D2WVM9|A0A0D2WVM9_CAPO3,0,0,OTHER
tr|A0A0D2WVN0|A0A0D2WVN0_CAPO3,0,0,OTHER
tr|A0A0D2WVN6|A0A0D2WVN6_CAPO3,0,0,OTHER
tr|A0A0D2WVP5|A0A0D2WVP5_CAPO3,0,0,OTHER
tr|A0A0D2WVP7|A0A0D2WVP7_CAPO3,0,0,OTHER
tr|A0A0D2WVQ0|A0A0D2WVQ0_CAPO3,0,0,OTHER
tr|A0A0D2WVQ3|A0A0D2WVQ3_CAPO3,0,0,OTHER
tr|A0A0D2WVT3|A0A0D2WVT3_CAPO3,0,0,OTHER
tr|A0A0D2WVT6|A0A0D2WVT6_CAPO3,0,0,OTHER
tr|A0A0D2WVU2|A0A0D2WVU2_CAPO3,0,0,OTHER
tr|A0A0D2WVV0|A0A0D2WVV0_CAPO3,0,0,OTHER
tr|A0A0D2WVV2|A0A0D2WVV2_CAPO3,0,0,OTHER
tr|A0A0D2WVV3|A0A0D2WVV3_CAPO3,0,0,OTHER
tr|A0A0D2WVV5|A0A0D2WVV5_CAPO3,0,0,OTHER
tr|A0A0D2WVV9|A0A0D2WVV9_CAPO3,0,0,OTHER
tr|A0A0D2WVW9|A0A0D2WVW9_CAPO3,0,0,OTHER
tr|A0A0D2WVY7|A0A0D2WVY7_CAPO3,0,0,OTHER
tr|A0A0D2WVY9|A0A0D2WVY9_CAPO3,0,0,OTHER
tr|A0A0D2WVZ7|A0A0D2WVZ7_CAPO3,0,0,OTHER
tr|A0A0D2WW26|A0A0D2WW26_CAPO3,0,0,OTHER
tr|A0A0D2WW32|A0A0D2WW32_CAPO3,0,0,OTHER
tr|A0A0D2WW33|A0A0D2WW33_CAPO3,0,0,OTHER
tr|A0A0D2WW36|A0A0D2WW36_CAPO3,0,0,OTHER
tr|A0A0D2WW38|A0A0D2WW38_CAPO3,0,0,OTHER
tr|A0A0D2WW39|A0A0D2WW39_CAPO3,0,0,OTHER
tr|A0A0D2WW40|A0A0D2WW40_CAPO3,0,0,OTHER
tr|A0A0D2WW51|A0A0D2WW51_CAPO3,0,0,OTHER
tr|A0A0D2WW53|A0A0D2WW53_CAPO3,0,0,OTHER
tr|A0A0D2WW67|A0A0D2WW67_CAPO3,0,0,OTHER
tr|A0A0D2WW71|A0A0D2WW71_CAPO3,0,0,OTHER
tr|A0A0D2WW78|A0A0D2WW78_CAPO3,0,0,OTHER
tr|A0A0D2WW79|A0A0D2WW79_CAPO3,0,0,OTHER
tr|A0A0D2WWA2|A0A0D2WWA2_CAPO3,0,0,OTHER
tr|A0A0D2WWA5|A0A0D2WWA5_CAPO3,0,0,OTHER
tr|A0A0D2WWA9|A0A0D2WWA9_CAPO3,0,0,OTHER
tr|A0A0D2WWD1|A0A0D2WWD1_CAPO3,0,0,OTHER
tr|A0A0D2WWD5|A0A0D2WWD5_CAPO3,0,0,OTHER
tr|A0A0D2WWF2|A0A0D2WWF2_CAPO3,0,0,OTHER
tr|A0A0D2WWF5|A0A0D2WWF5_CAPO3,0,0,OTHER
tr|A0A0D2WWF8|A0A0D2WWF8_CAPO3,0,0,OTHER
tr|A0A0D2WWI7|A0A0D2WWI7_CAPO3,0,0,OTHER
tr|A0A0D2WWJ0|A0A0D2WWJ0_CAPO3,0,0,OTHER
tr|A0A0D2WWJ2|A0A0D2WWJ2_CAPO3,0,0,OTHER
tr|A0A0D2WWK8|A0A0D2WWK8_CAPO3,0,0,OTHER
tr|A0A0D2WWL3|A0A0D2WWL3_CAPO3,0,0,OTHER
tr|A0A0D2WWL6|A0A0D2WWL6_CAPO3,0,0,OTHER
tr|A0A0D2WWP4|A0A0D2WWP4_CAPO3,0,0,OTHER
tr|A0A0D2WWP6|A0A0D2WWP6_CAPO3,0,0,OTHER
tr|A0A0D2WWP8|A0A0D2WWP8_CAPO3,0,0,OTHER
tr|A0A0D2WWQ2|A0A0D2WWQ2_CAPO3,0,0,OTHER
tr|A0A0D2WWQ4|A0A0D2WWQ4_CAPO3,0,0,OTHER
tr|A0A0D2WWQ9|A0A0D2WWQ9_CAPO3,0,0,OTHER
tr|A0A0D2WWR0|A0A0D2WWR0_CAPO3,0,0,OTHER
tr|A0A0D2WWR9|A0A0D2WWR9_CAPO3,0,0,OTHER
tr|A0A0D2WWT5|A0A0D2WWT5_CAPO3,0,0,OTHER
tr|A0A0D2WWT6|A0A0D2WWT6_CAPO3,0,0,OTHER
tr|A0A0D2WWT7|A0A0D2WWT7_CAPO3,0,0,OTHER
tr|A0A0D2WWU9|A0A0D2WWU9_CAPO3,0,0,OTHER
tr|A0A0D2WWV0|A0A0D2WWV0_CAPO3,0,0,OTHER
tr|A0A0D2WWV7|A0A0D2WWV7_CAPO3,0,0,OTHER
tr|A0A0D2WWV8|A0A0D2WWV8_CAPO3,0,0,OTHER
tr|A0A0D2WWW8|A0A0D2WWW8_CAPO3,0,0,OTHER
tr|A0A0D2WWX6|A0A0D2WWX6_CAPO3,0,0,OTHER
tr|A0A0D2WWX8|A0A0D2WWX8_CAPO3,0,0,OTHER
tr|A0A0D2WWY3|A0A0D2WWY3_CAPO3,0,0,OTHER
tr|A0A0D2WWZ1|A0A0D2WWZ1_CAPO3,0,0,OTHER
tr|A0A0D2WWZ4|A0A0D2WWZ4_CAPO3,0,0,OTHER
tr|A0A0D2WWZ7|A0A0D2WWZ7_CAPO3,0,0,OTHER
tr|A0A0D2WX25|A0A0D2WX25_CAPO3,0,0,OTHER
tr|A0A0D2WX27|A0A0D2WX27_CAPO3,0,0,OTHER
tr|A0A0D2WX44|A0A0D2WX44_CAPO3,0,0,OTHER
tr|A0A0D2WX75|A0A0D2WX75_CAPO3,0,0,OTHER
tr|A0A0D2WX80|A0A0D2WX80_CAPO3,0,0,OTHER
tr|A0A0D2WX89|A0A0D2WX89_CAPO3,0,0,OTHER
tr|A0A0D2WX97|A0A0D2WX97_CAPO3,0,0,OTHER
tr|A0A0D2WXA5|A0A0D2WXA5_CAPO3,0,0,OTHER
tr|A0A0D2WXA6|A0A0D2WXA6_CAPO3,0,0,OTHER
tr|A0A0D2WXE0|A0A0D2WXE0_CAPO3,0,0,OTHER
tr|A0A0D2WXE5|A0A0D2WXE5_CAPO3,0,0,OTHER
tr|A0A0D2WXF7|A0A0D2WXF7_CAPO3,0,0,OTHER
tr|A0A0D2WXG3|A0A0D2WXG3_CAPO3,0,0,OTHER
tr|A0A0D2WXH7|A0A0D2WXH7_CAPO3,0,0,OTHER
tr|A0A0D2WXI1|A0A0D2WXI1_CAPO3,0,0,OTHER
tr|A0A0D2WXI4|A0A0D2WXI4_CAPO3,0,0,OTHER
tr|A0A0D2WXI7|A0A0D2WXI7_CAPO3,0,0,OTHER
tr|A0A0D2WXI9|A0A0D2WXI9_CAPO3,0,0,OTHER
tr|A0A0D2WXL2|A0A0D2WXL2_CAPO3,0,0,OTHER
tr|A0A0D2WXL3|A0A0D2WXL3_CAPO3,0,0,OTHER
tr|A0A0D2WXL7|A0A0D2WXL7_CAPO3,0,0,OTHER
tr|A0A0D2WXL8|A0A0D2WXL8_CAPO3,0,0,OTHER
tr|A0A0D2WXM0|A0A0D2WXM0_CAPO3,0,0,OTHER
tr|A0A0D2WXP7|A0A0D2WXP7_CAPO3,0,0,OTHER
tr|A0A0D2WXQ7|A0A0D2WXQ7_CAPO3,0,0,OTHER
tr|A0A0D2WXQ9|A0A0D2WXQ9_CAPO3,0,0,OTHER
tr|A0A0D2WXS0|A0A0D2WXS0_CAPO3,0,0,OTHER
tr|A0A0D2WXS6|A0A0D2WXS6_CAPO3,0,0,OTHER
tr|A0A0D2WXT7|A0A0D2WXT7_CAPO3,0,0,OTHER
tr|A0A0D2WXU6|A0A0D2WXU6_CAPO3,0,0,OTHER
tr|A0A0D2WXV2|A0A0D2WXV2_CAPO3,0,0,OTHER
tr|A0A0D2WXW3|A0A0D2WXW3_CAPO3,0,0,OTHER
tr|A0A0D2WXW6|A0A0D2WXW6_CAPO3,0,0,OTHER
tr|A0A0D2WXW8|A0A0D2WXW8_CAPO3,0,0,OTHER
tr|A0A0D2WXY0|A0A0D2WXY0_CAPO3,0,0,OTHER
tr|A0A0D2WXY7|A0A0D2WXY7_CAPO3,0,0,OTHER
tr|A0A0D2WXZ9|A0A0D2WXZ9_CAPO3,0,0,OTHER
tr|A0A0D2WY12|A0A0D2WY12_CAPO3,0,0,OTHER
tr|A0A0D2WY15|A0A0D2WY15_CAPO3,0,0,OTHER
tr|A0A0D2WY30|A0A0D2WY30_CAPO3,0,0,OTHER
tr|A0A0D2WY41|A0A0D2WY41_CAPO3,0,0,OTHER
tr|A0A0D2WY48|A0A0D2WY48_CAPO3,0,0,OTHER
tr|A0A0D2WY53|A0A0D2WY53_CAPO3,0,0,OTHER
tr|A0A0D2WY70|A0A0D2WY70_CAPO3,0,0,OTHER
tr|A0A0D2WY97|A0A0D2WY97_CAPO3,0,0,OTHER
tr|A0A0D2WYD5|A0A0D2WYD5_CAPO3,0,0,OTHER
tr|A0A0D2WYE3|A0A0D2WYE3_CAPO3,0,0,OTHER
tr|A0A0D2WYF0|A0A0D2WYF0_CAPO3,0,0,OTHER
tr|A0A0D2WYF9|A0A0D2WYF9_CAPO3,0,0,OTHER
tr|A0A0D2WYI0|A0A0D2WYI0_CAPO3,0,0,OTHER
tr|A0A0D2WYK0|A0A0D2WYK0_CAPO3,0,0,OTHER
tr|A0A0D2WYK4|A0A0D2WYK4_CAPO3,0,0,OTHER
tr|A0A0D2WYL4|A0A0D2WYL4_CAPO3,0,0,OTHER
tr|A0A0D2WYN9|A0A0D2WYN9_CAPO3,0,0,OTHER
tr|A0A0D2WYQ5|A0A0D2WYQ5_CAPO3,0,0,OTHER
tr|A0A0D2WYR7|A0A0D2WYR7_CAPO3,0,0,OTHER
tr|A0A0D2WYS3|A0A0D2WYS3_CAPO3,0,0,OTHER
tr|A0A0D2WYT4|A0A0D2WYT4_CAPO3,0,0,OTHER
tr|A0A0D2WYV3|A0A0D2WYV3_CAPO3,0,0,OTHER
tr|A0A0D2WZ10|A0A0D2WZ10_CAPO3,0,0,OTHER
tr|A0A0D2X031|A0A0D2X031_CAPO3,0,0,OTHER
tr|A0A0D2X038|A0A0D2X038_CAPO3,0,0,OTHER
tr|A0A0D2X040|A0A0D2X040_CAPO3,0,0,OTHER
tr|A0A0D2X041|A0A0D2X041_CAPO3,0,0,OTHER
tr|A0A0D2X042|A0A0D2X042_CAPO3,0,0,OTHER
tr|A0A0D2X047|A0A0D2X047_CAPO3,0,0,OTHER
tr|A0A0D2X063|A0A0D2X063_CAPO3,0,0,OTHER
tr|A0A0D2X064|A0A0D2X064_CAPO3,0,0,OTHER
tr|A0A0D2X066|A0A0D2X066_CAPO3,0,0,OTHER
tr|A0A0D2X081|A0A0D2X081_CAPO3,0,0,OTHER
tr|A0A0D2X084|A0A0D2X084_CAPO3,0,0,OTHER
tr|A0A0D2X085|A0A0D2X085_CAPO3,0,0,OTHER
tr|A0A0D2X086|A0A0D2X086_CAPO3,0,0,OTHER
tr|A0A0D2X095|A0A0D2X095_CAPO3,0,0,OTHER
tr|A0A0D2X099|A0A0D2X099_CAPO3,0,0,OTHER
tr|A0A0D2X0A1|A0A0D2X0A1_CAPO3,0,0,OTHER
tr|A0A0D2X0A5|A0A0D2X0A5_CAPO3,0,0,OTHER
tr|A0A0D2X0B3|A0A0D2X0B3_CAPO3,0,0,OTHER
tr|A0A0D2X0B4|A0A0D2X0B4_CAPO3,0,0,OTHER
tr|A0A0D2X0B7|A0A0D2X0B7_CAPO3,0,0,OTHER
tr|A0A0D2X0C2|A0A0D2X0C2_CAPO3,0,0,OTHER
tr|A0A0D2X0C5|A0A0D2X0C5_CAPO3,0,0,OTHER
tr|A0A0D2X0C6|A0A0D2X0C6_CAPO3,0,0,OTHER
tr|A0A0D2X0C9|A0A0D2X0C9_CAPO3,0,0,OTHER
tr|A0A0D2X0D3|A0A0D2X0D3_CAPO3,0,0,OTHER
tr|A0A0D2X0E1|A0A0D2X0E1_CAPO3,0,0,OTHER
tr|A0A0D2X0E2|A0A0D2X0E2_CAPO3,0,0,OTHER
tr|A0A0D2X0E4|A0A0D2X0E4_CAPO3,0,0,OTHER
tr|A0A0D2X0E9|A0A0D2X0E9_CAPO3,0,0,OTHER
tr|A0A0D2X0F0|A0A0D2X0F0_CAPO3,0,0,OTHER
tr|A0A0D2X0F2|A0A0D2X0F2_CAPO3,0,0,OTHER
tr|A0A0D2X0F5|A0A0D2X0F5_CAPO3,0,0,OTHER
tr|A0A0D2X0F6|A0A0D2X0F6_CAPO3,0,0,OTHER
tr|A0A0D2X0F7|A0A0D2X0F7_CAPO3,0,0,OTHER
tr|A0A0D2X0F9|A0A0D2X0F9_CAPO3,0,0,OTHER
tr|A0A0D2X0G2|A0A0D2X0G2_CAPO3,0,0,OTHER
tr|A0A0D2X0G8|A0A0D2X0G8_CAPO3,0,0,OTHER
tr|A0A0D2X0H1|A0A0D2X0H1_CAPO3,0,0,OTHER
tr|A0A0D2X0I5|A0A0D2X0I5_CAPO3,0,0,OTHER
tr|A0A0D2X0J5|A0A0D2X0J5_CAPO3,0,0,OTHER
tr|A0A0D2X0J8|A0A0D2X0J8_CAPO3,0,0,OTHER
tr|A0A0D2X0K5|A0A0D2X0K5_CAPO3,0,0,OTHER
tr|A0A0D2X0K7|A0A0D2X0K7_CAPO3,0,0,OTHER
tr|A0A0D2X0L3|A0A0D2X0L3_CAPO3,0,0,OTHER
tr|A0A0D2X0M1|A0A0D2X0M1_CAPO3,0,0,OTHER
tr|A0A0D2X0N1|A0A0D2X0N1_CAPO3,0,0,OTHER
tr|A0A0D2X0N6|A0A0D2X0N6_CAPO3,0,0,OTHER
tr|A0A0D2X0P4|A0A0D2X0P4_CAPO3,0,0,OTHER
tr|A0A0D2X0Q0|A0A0D2X0Q0_CAPO3,0,0,OTHER
tr|A0A0D2X0R7|A0A0D2X0R7_CAPO3,0,0,OTHER
tr|A0A0D2X0S1|A0A0D2X0S1_CAPO3,0,0,OTHER
tr|A0A0D2X0S3|A0A0D2X0S3_CAPO3,0,0,OTHER
tr|A0A0D2X0S6|A0A0D2X0S6_CAPO3,0,0,OTHER
tr|A0A0D2X0S7|A0A0D2X0S7_CAPO3,0,0,OTHER
tr|A0A0D2X0S9|A0A0D2X0S9_CAPO3,0,0,OTHER
tr|A0A0D2X0T1|A0A0D2X0T1_CAPO3,0,0,OTHER
tr|A0A0D2X0T7|A0A0D2X0T7_CAPO3,0,0,OTHER
tr|A0A0D2X0U1|A0A0D2X0U1_CAPO3,0,0,OTHER
tr|A0A0D2X0U8|A0A0D2X0U8_CAPO3,0,0,OTHER
tr|A0A0D2X0U9|A0A0D2X0U9_CAPO3,0,0,OTHER
tr|A0A0D2X0V6|A0A0D2X0V6_CAPO3,0,0,OTHER
tr|A0A0D2X0W6|A0A0D2X0W6_CAPO3,0,0,OTHER
tr|A0A0D2X0X1|A0A0D2X0X1_CAPO3,0,0,OTHER
tr|A0A0D2X0X2|A0A0D2X0X2_CAPO3,0,0,OTHER
tr|A0A0D2X0X3|A0A0D2X0X3_CAPO3,0,0,OTHER
tr|A0A0D2X0X5|A0A0D2X0X5_CAPO3,0,0,OTHER
tr|A0A0D2X0Y0|A0A0D2X0Y0_CAPO3,0,0,OTHER
tr|A0A0D2X0Y2|A0A0D2X0Y2_CAPO3,0,0,OTHER
tr|A0A0D2X0Y4|A0A0D2X0Y4_CAPO3,0,0,OTHER
tr|A0A0D2X0Z1|A0A0D2X0Z1_CAPO3,0,0,OTHER
tr|A0A0D2X104|A0A0D2X104_CAPO3,0,0,OTHER
tr|A0A0D2X111|A0A0D2X111_CAPO3,0,0,OTHER
tr|A0A0D2X120|A0A0D2X120_CAPO3,0,0,OTHER
tr|A0A0D2X124|A0A0D2X124_CAPO3,0,0,OTHER
tr|A0A0D2X128|A0A0D2X128_CAPO3,0,0,OTHER
tr|A0A0D2X129|A0A0D2X129_CAPO3,0,0,OTHER
